Id,Label,movies_credited,degree,weighted_degree
Lauren C. Mayhew,Lauren C. Mayhew,1,2,2
Louise Sorel,Louise Sorel,1,2,2
Janet Hubert,Janet Hubert,1,2,2
Diane Venora,Diane Venora,1,2,2
Janette Armand,Janette Armand,1,2,2
Kevin Hamedani,Kevin Hamedani,1,2,2
Russell Hodgkinson,Russell Hodgkinson,1,2,2
Maureen McCormick,Maureen McCormick,1,2,2
Tim Abell,Tim Abell,2,4,4
Germán Alcarazu,Germán Alcarazu,1,2,2
Joseba Ugalde,Joseba Ugalde,1,2,2
Álex Angulo,Álex Angulo,1,2,2
Chrystee Pharris,Chrystee Pharris,1,2,2
Sticky Fingaz,Sticky Fingaz,1,2,2
Randy Jay Burrell,Randy Jay Burrell,2,4,4
Anslem Richardson,Anslem Richardson,1,2,2
Jay Paulson,Jay Paulson,1,2,2
Alexander Vlahos,Alexander Vlahos,1,2,2
David Oakes,David Oakes,1,2,2
Jennie Jacques,Jennie Jacques,1,2,2
Magi Avila,Magi Avila,1,2,2
Pierre Dulat,Pierre Dulat,1,2,2
Summer Napoles,Summer Napoles,1,2,2
Chloe Rose,Chloe Rose,1,2,2
Kristian Bruun,Kristian Bruun,1,2,2
Angelina Armani,Angelina Armani,1,2,2
Fiona Dourif,Fiona Dourif,1,2,2
Jarrod Phillips,Jarrod Phillips,1,2,2
Jason K. Wixom,Jason K. Wixom,1,2,2
Shona Kay,Shona Kay,1,2,2
Justin Baldoni,Justin Baldoni,1,2,2
Claire Bloom,Claire Bloom,1,2,2
Michael McMillian,Michael McMillian,1,2,2
Monique Candelaria,Monique Candelaria,1,2,2
Bruno Campos,Bruno Campos,1,2,2
David DeLuise,David DeLuise,1,2,2
Gia Mantegna,Gia Mantegna,1,2,2
Alma Martinez,Alma Martinez,1,2,2
Eve Ensler,Eve Ensler,1,2,2
Robert Kennedy Jr.,Robert Kennedy Jr.,1,2,2
Alexandru Potocean,Alexandru Potocean,1,2,2
Anamaria Marinca,Anamaria Marinca,1,2,2
Vlad Ivanov,Vlad Ivanov,1,2,2
Brian Dorton,Brian Dorton,1,2,2
G.J. Echternkamp,G.J. Echternkamp,1,2,2
Odessa Rae,Odessa Rae,1,2,2
Patrick Wilson,Patrick Wilson,1,2,2
Reza Sixo Safai,Reza Sixo Safai,1,2,2
Sarah Kazemy,Sarah Kazemy,1,2,2
Sina Amedson,Sina Amedson,1,2,2
Ahna O'Reilly,Ahna O'Reilly,1,2,2
Ariana Neal,Ariana Neal,1,2,2
Ann Gillis,Ann Gillis,1,2,2
Donnie Dunagan,Donnie Dunagan,1,2,2
Sam Edwards,Sam Edwards,1,2,2
Adam Carolla,Adam Carolla,1,2,2
Rian Bishop,Rian Bishop,1,2,2
Christophe Cherki,Christophe Cherki,1,2,2
Stana Roumillac,Stana Roumillac,1,2,2
Teddy Doloir,Teddy Doloir,1,2,2
Janel Parrish,Janel Parrish,1,2,2
D. David Morin,D. David Morin,2,4,4
Hal Linden,Hal Linden,1,2,2
Johnny Harris,Johnny Harris,1,2,2
Christopher Berry,Christopher Berry,1,2,2
Michelle Tabora,Michelle Tabora,1,2,2
Tommy O'Reilly,Tommy O'Reilly,1,2,2
Leila Hatami,Leila Hatami,1,2,2
Peyman Moaadi,Peyman Moaadi,1,2,2
Shahab Hosseini,Shahab Hosseini,1,2,2
Jo Hartley,Jo Hartley,1,2,2
Joe Cassidy,Joe Cassidy,1,2,2
Stephen McCole,Stephen McCole,1,2,2
Christina Vidal,Christina Vidal,1,2,2
Ken Leung,Ken Leung,1,2,2
Allison Dean,Allison Dean,1,2,2
Dorothy Lyman,Dorothy Lyman,1,2,2
Todd Field,Todd Field,1,2,2
Judy Marte,Judy Marte,2,4,4
Victor Rasuk,Victor Rasuk,1,2,2
Francis Lederer,Francis Lederer,1,2,2
Fritz Kortner,Fritz Kortner,1,2,2
Louise Brooks,Louise Brooks,1,2,2
Diane Baker,Diane Baker,1,2,2
Melora Walters,Melora Walters,1,2,2
Claudia Lapacó,Claudia Lapacó,1,2,2
Hilda Bernard,Hilda Bernard,1,2,2
Norma Aleandro,Norma Aleandro,1,2,2
Zachary Knighton,Zachary Knighton,1,2,2
Arly Jover,Arly Jover,1,2,2
Cherami Leigh,Cherami Leigh,1,2,2
Kurt Angle,Kurt Angle,1,2,2
Shane Dawson,Shane Dawson,1,2,2
Ane Dahl Torp,Ane Dahl Torp,1,2,2
Stig Frode Henriksen,Stig Frode Henriksen,1,2,2
Corbin Allred,Corbin Allred,1,2,2
Alan Pietruszewski,Alan Pietruszewski,2,4,4
Taylor Pigeon,Taylor Pigeon,1,2,2
Whit Spurgeon,Whit Spurgeon,1,2,2
Mackenzie Phillips,Mackenzie Phillips,1,2,2
Donna Zovko,Donna Zovko,1,2,2
Katy Helvenston-Wettengal,Katy Helvenston-Wettengal,1,2,2
Scott Helvenston,Scott Helvenston,1,2,2
Isaac C. Singleton Jr.,Isaac C. Singleton Jr.,1,2,2
Jeanette Branch,Jeanette Branch,1,2,2
Jake Ryan,Jake Ryan,1,2,2
Pat Healy,Pat Healy,1,2,2
Dominique Sanda,Dominique Sanda,1,2,2
Stefania Sandrelli,Stefania Sandrelli,1,2,2
Christel Khalil,Christel Khalil,1,2,2
Raymond J. Barry,Raymond J. Barry,1,2,2
Renee Faia,Renee Faia,1,2,2
Nichola Burley,Nichola Burley,1,2,2
Whitney Able,Whitney Able,2,4,4
Jennifer Lee Wiggins,Jennifer Lee Wiggins,1,2,2
Michele Morrow,Michele Morrow,1,2,2
Lon Chaney Jr.,Lon Chaney Jr.,1,2,2
Arthur Agee,Arthur Agee,1,2,2
Isiah Thomas,Isiah Thomas,1,2,2
William Gates,William Gates,1,2,2
Christopher Toler,Christopher Toler,1,2,2
Kevin Scott Richardson,Kevin Scott Richardson,1,2,2
Tommy the Clown,Tommy the Clown,1,2,2
Walter Masterson,Walter Masterson,1,2,2
Kara Hayward,Kara Hayward,1,2,2
Laura Fraser,Laura Fraser,1,2,2
Louis Ozawa Changchien,Louis Ozawa Changchien,1,2,2
Jeff Lima,Jeff Lima,1,2,2
Akima,Akima,1,2,2
Max Gail,Max Gail,1,2,2
Chenoa Maxwell,Chenoa Maxwell,1,2,2
Robinne Lee,Robinne Lee,1,2,2
Danielle Savre,Danielle Savre,1,2,2
Steffinnie Phrommany,Steffinnie Phrommany,2,4,4
Amy Lucas,Amy Lucas,1,2,2
Lee Armstrong,Lee Armstrong,1,2,2
Trey Loney,Trey Loney,1,2,2
Richard Curtis,Richard Curtis,1,2,2
Dave Fennoy,Dave Fennoy,1,2,2
Karolina Wydra,Karolina Wydra,1,2,2
Madison Lintz,Madison Lintz,1,2,2
Lorraine Ziff,Lorraine Ziff,1,2,2
Edward Everett Horton,Edward Everett Horton,1,2,2
Eric Blore,Eric Blore,1,2,2
Ginger Rogers,Ginger Rogers,2,4,4
Heather Donahue,Heather Donahue,1,2,2
Joshua Leonard,Joshua Leonard,1,2,2
Michael C. Williams,Michael C. Williams,1,2,2
Jimi Hendrix,Jimi Hendrix,1,2,2
Joan Baez,Joan Baez,1,2,2
Joe Cocker,Joe Cocker,1,2,2
Barry Dennen,Barry Dennen,1,2,2
David Zucker,David Zucker,1,2,2
Tara Strohmeier,Tara Strohmeier,1,2,2
Cynthia Watros,Cynthia Watros,1,2,2
David A.R. White,David A.R. White,1,2,2
Kendyl Joi,Kendyl Joi,1,2,2
Matthew Feeney,Matthew Feeney,1,2,2
Tac Fitzgerald,Tac Fitzgerald,1,2,2
Brent David Fraser,Brent David Fraser,1,2,2
Angela Nordeng,Angela Nordeng,1,2,2
Exie Booker,Exie Booker,1,2,2
Aliou Touré,Aliou Touré,1,2,2
Garba Touré,Garba Touré,1,2,2
Khaira Arby,Khaira Arby,1,2,2
Colin Andrews,Colin Andrews,1,2,2
Francine Blake,Francine Blake,1,2,2
Karen Alexander,Karen Alexander,1,2,2
Lymari Nadal,Lymari Nadal,1,2,2
Félix Moati,Félix Moati,1,2,2
Marianne Denicourt,Marianne Denicourt,1,2,2
John Brodsky,John Brodsky,1,2,2
George Harrison,George Harrison,1,2,2
Paul McCartney,Paul McCartney,1,2,2
Ringo Starr,Ringo Starr,2,4,4
Andrej Nahtigal,Andrej Nahtigal,1,2,2
Dario Nozic Serini,Dario Nozic Serini,1,2,2
Spela Colja,Spela Colja,1,2,2
Erin Bethea,Erin Bethea,2,4,4
Ken Bevel,Ken Bevel,1,2,2
Kirk Cameron,Kirk Cameron,1,2,2
Bhole Baba,Bhole Baba,1,2,2
Pant Shirt Baba,Pant Shirt Baba,1,2,2
Shriman Umeshanad Brahmachari,Shriman Umeshanad Brahmachari,1,2,2
Edgar Buchanan,Edgar Buchanan,1,2,2
Frances Bavier,Frances Bavier,1,2,2
Peter Breck,Peter Breck,1,2,2
Blanchard Ryan,Blanchard Ryan,1,2,2
Daniel Travis,Daniel Travis,1,2,2
Saul Stein,Saul Stein,1,2,2
Abby Elliott,Abby Elliott,1,2,2
Hoke Howell,Hoke Howell,1,2,2
Tiffany Bolling,Tiffany Bolling,1,2,2
Eva Carrozza,Eva Carrozza,1,2,2
Heather Berman,Heather Berman,1,2,2
Paul Daggett,Paul Daggett,1,2,2
Bob Dole,Bob Dole,1,2,2
Ken Burns,Ken Burns,1,2,2
Mick Foley,Mick Foley,1,2,2
Terry Funk,Terry Funk,1,2,2
Vince McMahon,Vince McMahon,1,2,2
Daryn Tufts,Daryn Tufts,1,2,2
Lincoln Hoppe,Lincoln Hoppe,1,2,2
Marina Golbahari,Marina Golbahari,1,2,2
Mohamad Haref Harati,Mohamad Haref Harati,1,2,2
Zubaida Sahar,Zubaida Sahar,1,2,2
Jason Kravits,Jason Kravits,1,2,2
Peter Riegert,Peter Riegert,1,2,2
Ari Gold,Ari Gold,1,2,2
Denny Kirkwood,Denny Kirkwood,1,2,2
Big Budah,Big Budah,1,2,2
Curt Doussett,Curt Doussett,1,2,2
William Katt,William Katt,2,4,4
Ti West,Ti West,1,2,2
David Mamet,David Mamet,1,2,2
Dick Cavett,Dick Cavett,1,2,2
Ricky Jay,Ricky Jay,1,2,2
Kamatari Fujiwara,Kamatari Fujiwara,1,2,2
Minoru Chiaki,Minoru Chiaki,1,2,2
Takashi Shimura,Takashi Shimura,1,2,2
Greg Speirs,Greg Speirs,1,2,2
Mickey Hart,Mickey Hart,1,2,2
Tommy Sheppard,Tommy Sheppard,1,2,2
Nick Cave,Nick Cave,1,2,2
Tina Louise,Tina Louise,1,2,2
Jake Sandvig,Jake Sandvig,1,2,2
Joe McQueen,Joe McQueen,1,2,2
Cecelia Antoinette,Cecelia Antoinette,1,2,2
Amber Benson,Amber Benson,1,2,2
Garrett M. Brown,Garrett M. Brown,1,2,2
Tori Spelling,Tori Spelling,1,2,2
Eddie Spears,Eddie Spears,1,2,2
Ricky Catter,Ricky Catter,1,2,2
Ann Dowd,Ann Dowd,1,2,2
Matthew Cowles,Matthew Cowles,1,2,2
Max Adler,Max Adler,1,2,2
Zhonghua Chen,Zhonghua Chen,1,2,2
Brian Eno,Brian Eno,1,2,2
Damon Albarn,Damon Albarn,1,2,2
Jacques Brel,Jacques Brel,1,2,2
Stafford Douglas,Stafford Douglas,1,2,2
Chin-Chien Chang,Chin-Chien Chang,1,2,2
Daston Kalili,Daston Kalili,1,2,2
Rai Alexandra,Rai Alexandra,1,2,2
Bruce Vilanch,Bruce Vilanch,1,2,2
Carol Channing,Carol Channing,1,2,2
Tony Bennett,Tony Bennett,1,2,2
Al Sapienza,Al Sapienza,1,2,2
John McGlothlin,John McGlothlin,1,2,2
Vincent Chimato,Vincent Chimato,1,2,2
Mike Beckingham,Mike Beckingham,1,2,2
Tom Stedham,Tom Stedham,1,2,2
Christopher Denham,Christopher Denham,2,4,4
Christian Alvarez,Christian Alvarez,1,2,2
Claudette Lalí,Claudette Lalí,1,2,2
Vincent De Paul,Vincent De Paul,1,2,2
Terrance Zdunich,Terrance Zdunich,1,2,2
Felix Avitia,Felix Avitia,1,2,2
Jennifer Landa,Jennifer Landa,1,2,2
Mary Kate Wiles,Mary Kate Wiles,1,2,2
Carrie Bradstreet,Carrie Bradstreet,1,2,2
Joel Paul Reisig,Joel Paul Reisig,1,2,2
Yassie Hawkes,Yassie Hawkes,1,2,2
Elizabeth Streb,Elizabeth Streb,1,2,2
Laura Flanders,Laura Flanders,1,2,2
Sarah Callan,Sarah Callan,1,2,2
Jamison Stalsworth,Jamison Stalsworth,1,2,2
Jeff Delaney,Jeff Delaney,1,2,2
Mike Stanley,Mike Stanley,1,2,2
Mark Torgl,Mark Torgl,1,2,2
Pat Ryan,Pat Ryan,1,2,2
George T. Odom,George T. Odom,1,2,2
Matty Rich,Matty Rich,1,2,2
Nicholas Farrell,Nicholas Farrell,1,2,2
Tim Pigott-Smith,Tim Pigott-Smith,1,2,2
Dennis L.A. White,Dennis L.A. White,1,2,2
Luis Sanchez,Luis Sanchez,1,2,2
John Karyus,John Karyus,1,2,2
Kate Graham,Kate Graham,1,2,2
Lloyd Kaufman,Lloyd Kaufman,1,2,2
Cheyenne Jackson,Cheyenne Jackson,1,2,2
Jennifer Lafleur,Jennifer Lafleur,2,4,4
Michael Stahl-David,Michael Stahl-David,1,2,2
Dick Powell,Dick Powell,1,2,2
George Brent,George Brent,1,2,2
Bob Proctor,Bob Proctor,1,2,2
Eric Worre,Eric Worre,1,2,2
Jack Canfield,Jack Canfield,1,2,2
Chris Eigeman,Chris Eigeman,1,2,2
Ellia Thompson,Ellia Thompson,1,2,2
Taylor Nichols,Taylor Nichols,1,2,2
Frida Hallgren,Frida Hallgren,1,2,2
Nils-Anders Vallgårda,Nils-Anders Vallgårda,1,2,2
Ace Marrero,Ace Marrero,1,2,2
Jack E. Curenton,Jack E. Curenton,1,2,2
Amy Hargreaves,Amy Hargreaves,1,2,2
Eve Plumb,Eve Plumb,1,2,2
Amber Armstrong,Amber Armstrong,1,2,2
Ashley Palmer,Ashley Palmer,1,2,2
Jay Adams,Jay Adams,1,2,2
Jeff Ament,Jeff Ament,1,2,2
Tony Alva,Tony Alva,1,2,2
Terry Jones,Terry Jones,1,2,2
Alicia Sixtos,Alicia Sixtos,1,2,2
Emily Rios,Emily Rios,1,2,2
David Frederick White,David Frederick White,1,2,2
Sue Corcoran,Sue Corcoran,1,2,2
Tony Doupe,Tony Doupe,1,2,2
Greg Ayres,Greg Ayres,1,2,2
Jonathan Caouette,Jonathan Caouette,1,2,2
Renee Leblanc,Renee Leblanc,1,2,2
Bill Farmer,Bill Farmer,1,2,2
Chris Cox,Chris Cox,1,2,2
Mike Huckabee,Mike Huckabee,1,2,2
Alex Sanborn,Alex Sanborn,1,2,2
Paul Elia,Paul Elia,1,2,2
Al Cliver,Al Cliver,1,2,2
Catriona MacColl,Catriona MacColl,1,2,2
David Warbeck,David Warbeck,1,2,2
Brendon Small,Brendon Small,1,2,2
Melissa Bardin Galsky,Melissa Bardin Galsky,1,2,2
Ron Lynch,Ron Lynch,1,2,2
Michelle Krusiec,Michelle Krusiec,1,2,2
Dov Tiefenbach,Dov Tiefenbach,1,2,2
Gordon Currie,Gordon Currie,1,2,2
Jeff Seymour,Jeff Seymour,1,2,2
Garry Cooper,Garry Cooper,1,2,2
Roshan Seth,Roshan Seth,1,2,2
Desmond Askew,Desmond Askew,1,2,2
R. Brandon Johnson,R. Brandon Johnson,2,4,4
Gabriel Hogan,Gabriel Hogan,1,2,2
Erland Josephson,Erland Josephson,1,2,2
Ingrid Thulin,Ingrid Thulin,1,2,2
Liv Ullmann,Liv Ullmann,2,4,4
Mae Marsh,Mae Marsh,1,2,2
Walter Long,Walter Long,1,2,2
DeForest Kelley,DeForest Kelley,1,2,2
James Doohan,James Doohan,1,2,2
Anita Page,Anita Page,1,2,2
Bessie Love,Bessie Love,1,2,2
Charles King,Charles King,1,2,2
Betsy Baker,Betsy Baker,1,2,2
America Olivo,America Olivo,1,2,2
Liane Balaban,Liane Balaban,1,2,2
Nora Arnezeder,Nora Arnezeder,1,2,2
Amos Oz,Amos Oz,1,0,0
Andy Cohn,Andy Cohn,1,2,2
Joe Bishop,Joe Bishop,1,2,2
Mark Zupan,Mark Zupan,1,2,2
Larry Poindexter,Larry Poindexter,1,2,2
Steve James,Steve James,1,2,2
Carol Block,Carol Block,1,2,2
Ellen Block,Ellen Block,1,2,2
Mike Block,Mike Block,1,2,2
Tracy Spiridakos,Tracy Spiridakos,1,2,2
Christian Kapper,Christian Kapper,1,2,2
Natalie Welch,Natalie Welch,1,2,2
Tom E. Nicholson,Tom E. Nicholson,1,2,2
Alan Hale,Alan Hale,1,2,2
Walter Connolly,Walter Connolly,1,2,2
Angeliki Papoulia,Angeliki Papoulia,1,2,2
Mary Tsoni,Mary Tsoni,1,2,2
Sissy Petropoulou,Sissy Petropoulou,1,2,2
James Cagney,James Cagney,1,2,2
Todd Bridges,Todd Bridges,1,2,2
Jane Bradbury,Jane Bradbury,1,2,2
Simon Abkarian,Simon Abkarian,1,2,2
Kevin Howarth,Kevin Howarth,1,2,2
Mark Caven,Mark Caven,1,2,2
Thierry Harcourt,Thierry Harcourt,1,2,2
Daniel London,Daniel London,1,2,2
Lucy,Lucy,2,3,4
Will Oldham,Will Oldham,2,3,4
Anna Karina,Anna Karina,1,2,2
Graziella Galvani,Graziella Galvani,1,2,2
Beatrice Ntuba,Beatrice Ntuba,1,1,1
Vera Ngassa,Vera Ngassa,1,1,1
Ivan Dixon,Ivan Dixon,1,2,2
Eli Marienthal,Eli Marienthal,1,2,2
Christina Chambers,Christina Chambers,1,2,2
Don Wallace,Don Wallace,1,2,2
Alexander Wraith,Alexander Wraith,1,2,2
Darren Kendrick,Darren Kendrick,1,2,2
Lalaine,Lalaine,1,2,2
Elizabeth Stenholt,Elizabeth Stenholt,1,2,2
Mary Norwood,Mary Norwood,1,2,2
Trish Basinger,Trish Basinger,1,2,2
Michael Des Barres,Michael Des Barres,1,2,2
Thom Mathews,Thom Mathews,1,2,2
Wilhelm von Homburg,Wilhelm von Homburg,1,2,2
Joanna Cassidy,Joanna Cassidy,1,2,2
Ryan Carnes,Ryan Carnes,1,2,2
Pierre Prieur,Pierre Prieur,1,2,2
Raquel Nave,Raquel Nave,1,2,2
Rumi Missabu,Rumi Missabu,1,2,2
Vanna White,Vanna White,1,2,2
Ahmed Best,Ahmed Best,1,2,2
James McCaffrey,James McCaffrey,1,2,2
Raven Goodwin,Raven Goodwin,1,2,2
Hector Echavarria,Hector Echavarria,1,2,2
Ron Roggé,Ron Roggé,1,2,2
Collin Kahey,Collin Kahey,1,2,2
Jason Tobin,Jason Tobin,1,2,2
Parry Shen,Parry Shen,1,2,2
Stephanie Berry,Stephanie Berry,1,2,2
Chris Weitz,Chris Weitz,1,2,2
Anil Kumar,Anil Kumar,1,2,2
Purva Bedi,Purva Bedi,1,2,2
Rizwan Manji,Rizwan Manji,1,2,2
Barbie Castro,Barbie Castro,1,2,2
Keri Maletto,Keri Maletto,1,2,2
Nicholas Simmons,Nicholas Simmons,1,2,2
Matt Day,Matt Day,1,2,2
Bill Martone,Bill Martone,1,2,2
Charis Michelsen,Charis Michelsen,1,2,2
Richard Spore,Richard Spore,1,2,2
Amir Talai,Amir Talai,1,2,2
Charlie Bewley,Charlie Bewley,1,2,2
Finola Hughes,Finola Hughes,1,2,2
Clint Jung,Clint Jung,1,2,2
Marshal Hilton,Marshal Hilton,1,2,2
Clint Jordan,Clint Jordan,1,2,2
Jackie Nova,Jackie Nova,1,2,2
Samantha Futerman,Samantha Futerman,1,2,2
Gus Van Sant,Gus Van Sant,1,2,2
James Deen,James Deen,1,2,2
James Norton,James Norton,1,2,2
Sarah Lancashire,Sarah Lancashire,1,2,2
Dominic Colón,Dominic Colón,1,2,2
Flaco Navaja,Flaco Navaja,1,2,2
Michael Abbott Jr.,Michael Abbott Jr.,1,2,2
Natalie Canerday,Natalie Canerday,1,2,2
Travis Smith,Travis Smith,1,2,2
Pollyanna McIntosh,Pollyanna McIntosh,1,2,2
Samantha Buck,Samantha Buck,1,2,2
Terumi Matthews,Terumi Matthews,1,2,2
Debra Lynn Hull,Debra Lynn Hull,1,2,2
Mark Hengst,Mark Hengst,1,2,2
Kirsten Collins,Kirsten Collins,1,2,2
Lorne Cardinal,Lorne Cardinal,1,2,2
Eme Ikwuakor,Eme Ikwuakor,1,2,2
Jessica Duffy,Jessica Duffy,1,2,2
Marty Lindsey,Marty Lindsey,1,2,2
Charles Irving Beale,Charles Irving Beale,1,2,2
Derek Brandon,Derek Brandon,1,2,2
Florence Henderson,Florence Henderson,1,2,2
Kate Flannery,Kate Flannery,1,2,2
Tim Bagley,Tim Bagley,1,2,2
Victoria Jackson,Victoria Jackson,1,2,2
Stuart Whitman,Stuart Whitman,1,2,2
Jeff Jacob,Jeff Jacob,1,2,2
Sam Adams,Sam Adams,1,2,2
Steve Duin,Steve Duin,1,2,2
Brit Morgan,Brit Morgan,1,2,2
Sedona James,Sedona James,1,2,2
Annelyse Ahmad,Annelyse Ahmad,1,2,2
Dana Blackstone,Dana Blackstone,1,2,2
Joshua Ray Bell,Joshua Ray Bell,1,2,2
Claire Adams,Claire Adams,1,2,2
John Gilbert,John Gilbert,1,2,2
Renée Adorée,Renée Adorée,1,2,2
Jacob Zachar,Jacob Zachar,1,2,2
Travis Betz,Travis Betz,1,2,2
Brock Baker,Brock Baker,1,2,2
Matthew Emerick,Matthew Emerick,1,2,2
Sheldon Bailey,Sheldon Bailey,1,2,2
James Lance,James Lance,1,2,2
Matt King,Matt King,1,2,2
Greg Jackson,Greg Jackson,1,2,2
Mark Fantasia,Mark Fantasia,1,2,2
Vivian Lamolli,Vivian Lamolli,1,2,2
Brendan Doogie Milewski,Brendan Doogie Milewski,1,2,2
Craig Dougherty,Craig Dougherty,1,2,2
Donald Austin,Donald Austin,1,2,2
Matt Keeslar,Matt Keeslar,1,2,2
Christina Hart,Christina Hart,1,2,2
Nancy Ison,Nancy Ison,1,2,2
William Condos,William Condos,1,2,2
Cecil Kellaway,Cecil Kellaway,1,2,2
Kenneth Tobey,Kenneth Tobey,1,2,2
Ross Elliott,Ross Elliott,1,2,2
Hugh Keays-Byrne,Hugh Keays-Byrne,1,2,2
Joanne Samuel,Joanne Samuel,1,2,2
Alex Désert,Alex Désert,1,2,2
Blake Lindsley,Blake Lindsley,1,2,2
Aldo Sambrell,Aldo Sambrell,1,2,2
Gian Maria Volontè,Gian Maria Volontè,1,2,2
Gilbert Roland,Gilbert Roland,1,2,2
Louise Beavers,Louise Beavers,1,2,2
Mae West,Mae West,1,2,2
Jasper Johal,Jasper Johal,1,2,2
Swami Krishnanad,Swami Krishnanad,1,2,2
The Dalai Lama,The Dalai Lama,1,2,2
Chris Thomas,Chris Thomas,1,2,2
Michael Higgenbottom,Michael Higgenbottom,1,2,2
Michael Joiner,Michael Joiner,1,2,2
Lorraine Toussaint,Lorraine Toussaint,1,2,2
Devid Striesow,Devid Striesow,1,2,2
Sebastian Schipper,Sebastian Schipper,1,2,2
Sophie Rois,Sophie Rois,1,2,2
Cynthia Geary,Cynthia Geary,1,2,2
Leo Rossi,Leo Rossi,1,2,2
William Joseph Elk III,William Joseph Elk III,1,2,2
Madeleine Albright,Madeleine Albright,1,2,2
Matisyahu,Matisyahu,1,2,2
Natasha Bedingfield,Natasha Bedingfield,1,2,2
Richard Glover,Richard Glover,1,2,2
Stevan Mena,Stevan Mena,1,2,2
Adam Rifkin,Adam Rifkin,1,2,2
Bethany Blakey,Bethany Blakey,1,2,2
Marri Savinar,Marri Savinar,1,2,2
John Reardon,John Reardon,1,2,2
Melanie Papalia,Melanie Papalia,1,2,2
Ryan Kennedy,Ryan Kennedy,1,2,2
Elise Muller,Elise Muller,1,2,2
Ali Daniels,Ali Daniels,1,2,2
Susan Chambers,Susan Chambers,1,2,2
Victoria Lachelle,Victoria Lachelle,1,2,2
Bertrand Cantat,Bertrand Cantat,1,2,2
Léon Schwartzenberg,Léon Schwartzenberg,1,2,2
Marina Vlady,Marina Vlady,1,2,2
Ejner Federspiel,Ejner Federspiel,1,2,2
Hanne Aagesen,Hanne Aagesen,1,2,2
Sylvia Eckhausen,Sylvia Eckhausen,1,2,2
David Lee Smith,David Lee Smith,1,2,2
Darryl Hunt,Darryl Hunt,1,2,2
Evelyn Jefferson,Evelyn Jefferson,1,2,2
John Reeves,John Reeves,1,2,2
Bruce Gooch,Bruce Gooch,1,2,2
Jordan Bridges,Jordan Bridges,1,2,2
Chase Masterson,Chase Masterson,1,2,2
H.M. Wynant,H.M. Wynant,1,2,2
John Newton,John Newton,1,2,2
Elaine Bromka,Elaine Bromka,2,4,4
Matthew Gumley,Matthew Gumley,1,2,2
Robert Turano,Robert Turano,1,2,2
Paul Hickert,Paul Hickert,1,2,2
Robin Bartlett,Robin Bartlett,1,2,2
Alex Emanuel,Alex Emanuel,1,2,2
Amir Farrokh Hashemian,Amir Farrokh Hashemian,1,2,2
Bahare Seddiqi,Bahare Seddiqi,1,2,2
Mohammad Amir Naji,Mohammad Amir Naji,1,2,2
Chris New,Chris New,1,2,2
Vauxhall Jermaine,Vauxhall Jermaine,1,2,2
Joie Lee,Joie Lee,1,2,2
Tracy Camilla Johns,Tracy Camilla Johns,1,2,2
Abigail Evans,Abigail Evans,1,2,2
Emily Gorell,Emily Gorell,1,2,2
Stacie Evans,Stacie Evans,1,2,2
Ana Maria Guran,Ana Maria Guran,1,2,2
Ana Vatamanu,Ana Vatamanu,1,2,2
Iulia Ciochina,Iulia Ciochina,1,2,2
Flint Beverage,Flint Beverage,1,2,2
Robin Lord Taylor,Robin Lord Taylor,1,2,2
Melvin Van Peebles,Melvin Van Peebles,1,2,2
Charla Cochran,Charla Cochran,1,2,2
Joe Lev,Joe Lev,1,2,2
Sienna Beckman,Sienna Beckman,1,2,2
Darren Healy,Darren Healy,1,2,2
Glen Hansard,Glen Hansard,1,2,2
Markéta Irglová,Markéta Irglová,1,2,2
Eugene Roche,Eugene Roche,1,2,2
Marilyn Rising,Marilyn Rising,1,2,2
Max Kerstein,Max Kerstein,1,2,2
Rowan Isaacson,Rowan Isaacson,1,2,2
Simon Baron-Cohen,Simon Baron-Cohen,1,2,2
Temple Grandin,Temple Grandin,1,2,2
Alan Brent,Alan Brent,1,2,2
Kate Ashfield,Kate Ashfield,1,2,2
Martin Compston,Martin Compston,1,2,2
Bill Allen,Bill Allen,1,2,2
Joel Moody,Joel Moody,1,2,2
Lia Tucker,Lia Tucker,1,2,2
Christopher Shea,Christopher Shea,1,2,2
Peter Robbins,Peter Robbins,1,2,2
Hugh Ducklow,Hugh Ducklow,1,2,2
Mike Brett,Mike Brett,1,2,2
Naderev Sano,Naderev Sano,1,2,2
Jesse Jane,Jesse Jane,1,2,2
Kayden Kross,Kayden Kross,1,2,2
Lisa Ann,Lisa Ann,1,2,2
Ariel Hsing,Ariel Hsing,1,2,2
Michael Landers,Michael Landers,1,2,2
Xinhua Jiang,Xinhua Jiang,1,2,2
Bob Eubanks,Bob Eubanks,1,2,2
Pat Boone,Pat Boone,1,2,2
Hassan Johnson,Hassan Johnson,1,2,2
J.D. Williams,J.D. Williams,1,2,2
Samantha Esteban,Samantha Esteban,1,2,2
Constance Wu,Constance Wu,1,2,2
Mel Eslyn,Mel Eslyn,1,2,2
Mike Birbiglia,Mike Birbiglia,1,2,2
Diane Sorrentino,Diane Sorrentino,1,1,1
Valentine,Valentine,1,1,1
Macha Méril,Macha Méril,1,2,2
Philippe Leroy,Philippe Leroy,1,2,2
Rita Maiden,Rita Maiden,1,2,2
Jason Stuart,Jason Stuart,1,2,2
Christopher Robin Miller,Christopher Robin Miller,1,2,2
Richard Moll,Richard Moll,1,2,2
Shannen Fields,Shannen Fields,2,4,4
