node,degree,betweenness,eigenvector
Jared Gilman,2,0.0,0.00032422300328382715
Sandra Echeverría,2,0.0,0.0005631587094129553
Danny Sapani,2,0.0,6.792223099196319e-05
Leonor Watling,2,0.0,6.792223099196319e-05
Carol Sutton,2,0.0,0.0034039938906231812
Scott A. Martin,2,0.0,0.0034039938906231812
Adriane Lenox,2,0.0,0.003410617965893365
Norah Jones,2,0.0,0.003410617965893365
John Light,2,0.0,5.8607137679822265e-05
Dal-su Oh,2,0.0,0.0001232522097234715
Enrique Murciano,2,0.0,4.868198674170832e-05
Victor Rivers,2,0.0,4.868198674170832e-05
Emmanuelle Riva,2,0.0,0.00031349300218782997
Antonio de la Torre,2,0.0,1.1300198245663092e-06
Carmen Maura,2,0.0,1.1300198245663092e-06
Don Francks,2,0.0,2.8692845616239004e-05
Jizelle Jade,2,0.0,0.0015373824943374183
Luisa D'Oliveira,2,0.0,0.0021693782420795847
Michaela McManus,2,0.0,0.0021693782420795847
Dean Jones,2,0.0,0.003248172954339504
Anna Vareschi,2,0.0,0.00019666453323920202
Cheryl Tiegs,2,0.0,0.00019666453323920202
Michel Serrault,2,0.0,0.0004206763981223407
Aitana Sánchez-Gijón,2,0.0,0.0004356868920748817
Ice-T,2,0.0,0.0028763488515648403
Craig Stark,2,0.0,0.0018854652190378675
Chelsea Handler,2,0.0,0.0020376657962364476
Bárbara Mori,2,0.0,6.0333295345983586e-06
Vic Waghorn,2,0.0,3.5807154873409984e-06
Bolaji Badejo,2,0.0,0.001726106067754896
Edwin Neal,2,0.0,1.608718925584563e-08
Marilyn Burns,2,0.0,1.608718925584563e-08
Rosalind Harris,2,0.0,0.0003233097595739863
Earl Cameron,2,0.0,0.00022613175967085914
Parker Bagley,2,0.0,0.0018723707912479783
Alessandro Preziosi,2,0.0,0.00017154555926315098
Amanda Troop,2,0.0,0.0008986182485438795
Veronica Ferres,2,0.0,0.0022689764518896618
Shabana Azmi,2,0.0,0.0006673447758534025
Jesse Moss,2,0.0,5.8607137679822265e-05
Barney Clark,2,0.0,1.6846399000443895e-05
Tony Noble,2,0.0,1.6846399000443895e-05
Tom Goodman-Hill,2,0.0,0.001874949079602366
Josh Zuckerman,2,0.0,0.0007109591547470326
Bob Peck,2,0.0,0.001370943197566823
Tucker Albrizzi,2,0.0,0.0001515837602363021
Roberta Valderrama,2,0.0,0.0015765772054666515
Ralph Bellamy,2,0.0,6.0800918338527754e-05
Patrick Cranshaw,2,0.0,0.000491319668971506
Gbenga Akinnagbe,2,0.0,0.004597362667603757
Dylan Kussman,2,0.0,0.00011565256681065864
Kristin Lehman,2,0.0,0.00011565256681065864
Kate McKinnon,2,0.0,0.0010137027215368234
Sebastian Roché,2,0.0,0.007327920585948408
Kamil McFadden,2,0.0,0.0024692588946696897
Shawna Waldron,2,0.0,0.0005685487960530461
Adrian Lester,2,0.0,0.0015501388646055202
Melina Kanakaredes,2,0.0,3.7254973086083675e-05
Yvonne Zima,2,0.0,3.7254973086083675e-05
Darlene Love,2,0.0,0.0032025839581970653
Janine Turner,2,0.0,0.003230394752613024
Kevin McHale,2,0.0,0.0003915347644059114
Julie Engelbrecht,2,0.0,6.80996779191533e-05
Lionel Abelanski,2,0.0,6.80996779191533e-05
Gary McDonald,2,0.0,0.0002223380192642782
Lars Mikkelsen,2,0.0,6.05399383793076e-05
Perrey Reeves,2,0.0,0.000798242382447801
John Henshaw,2,0.0,0.000724804491570947
Lunetta Savino,2,0.0,0.00017154555926315098
Jarrod Bunch,2,0.0,0.0019043758645399514
Eugenie Bondurant,2,0.0,0.007884378769455238
Caitlin Stasey,2,0.0,0.000394984366691608
Celina Jade,2,0.0,0.0005755457110329069
Debrianna Mansini,2,0.0,0.004044382614507892
Alan Bates,2,0.0,0.0003354773728008686
Frederic Forrest,2,0.0,0.0003354773728008686
David Hemmings,2,0.0,0.0004934701734027681
Milo O'Shea,2,0.0,0.0004934701734027681
Molly Hagan,2,0.0,0.0026371302181523405
Max Beesley,2,0.0,4.66066017611347e-05
Valarie Pettiford,2,0.0,4.66066017611347e-05
Brad James,2,0.0,0.0003950848218956294
Samuel Roukin,2,0.0,0.0011917321355825444
Christopher B. Duncan,2,0.0,3.5822424082848558e-06
Chris Young,2,0.0,0.00342058084386059
Robert Urich,2,0.0,0.0007083388554548727
Horatio Sanz,2,0.0,0.0002742277164677871
Jennifer Grey,2,0.0,0.0006543921188629224
Marcus Chong,2,0.0,0.00315912214947752
Jean Stapleton,2,0.0,0.0036776735508812987
Andrea Savage,2,0.0,0.006009451084038712
Tony Amendola,2,0.0,0.005012650552879785
Robert Taylor,2,0.0,3.2483888760148146e-05
Jim Henson,2,0.0,0.0004326406984842516
James Huang,2,0.0,0.0025295322070060457
Lindsay Price,2,0.0,0.00020342362823752062
Howard Morris,2,0.0,0.0028553623585840385
Patrick Cronin,2,0.0,0.0028553623585840385
Jill Talley,2,0.0,0.0035972768388343964
Steven Christopher Parker,2,0.0,0.0035972768388343964
Ronit Elkabetz,2,0.0,7.964910920198396e-05
Émilie Dequenne,2,0.0,7.964910920198396e-05
Steven Waddington,2,0.0,0.0004611176753643209
James Arnold Taylor,2,0.0,0.0004811904634047304
David Denman,2,0.0,4.3642100645161896e-05
Lee Ingleby,2,0.0,9.297374660874353e-05
John Diehl,2,0.0,0.0006492098924812417
Philip Michael Thomas,2,0.0,0.0006492098924812417
Stephen Merchant,2,0.0,0.00022103842841577647
Lola Glaudini,2,0.0,5.8063630923291515e-06
Mackenzie Davis,2,0.0,5.8063630923291515e-06
George Lazenby,2,0.0,0.00020063641571279459
Telly Savalas,2,0.0,0.00020063641571279459
Jeff Marlow,2,0.0,0.0002912815513444632
Nick Wechsler,2,0.0,0.0002912815513444632
Tracy Middendorf,2,0.0,0.0008114706074948001
Vanessa Martinez,2,0.0,0.0005730997239180741
Clive Standen,2,0.0,1.6049559894194223e-07
Owen Teale,2,0.0,0.0032310198925822224
Reece Thompson,2,0.0,0.009852481341206585
Gaia Weiss,2,0.0,5.2165190037439045e-05
Roxanne McKee,2,0.0,5.216519003743904e-05
Aida Turturro,2,0.0,0.00044231195037046817
Regi Davis,2,0.0,0.0002847114874969691
Maria Grazia Cucinotta,2,0.0,0.0005400119155893392
David Threlfall,2,0.0,9.297374660874353e-05
Michaela Watkins,2,0.0,0.0004212219970802481
David Thewlis,2,0.0,0.0014204284395296259
Emmanuelle Béart,2,0.0,0.00037630033464251063
Vernee Watson,2,0.0,0.0009740896901590245
Kevin Rahm,2,0.0,0.0019582793483423986
Robbie Kay,2,0.0,0.002625060771893753
Frances Lee McCain,2,0.0,4.925793196956848e-05
Jennifer Freeman,2,0.0,7.073541170490848e-05
Marques Houston,2,0.0,7.073541170490848e-05
Daisy Betts,2,0.0,4.3642100645161896e-05
Alexa Havins,2,0.0,3.4624257016315354e-05
Ben Daniels,2,0.0,0.003078790841568755
Phill Lewis,2,0.0,0.0015856114599595756
Archie Kao,2,0.0,0.0030570622238398257
Alexia Fast,2,0.0,0.00010261663755235769
Kesun Loder,2,0.0,0.00010261663755235769
Larry Drake,2,0.0,0.00028019311776918186
Chris Owen,2,0.0,0.0019045839736888397
Julie LeBreton,2,0.0,0.00010706985044588592
Roy Dupuis,2,0.0,0.00010706985044588592
Rachel Ann Mullins,2,0.0,0.00014187414080228672
Darren Boyd,2,0.0,0.0005171850015036339
Richard Howland,2,0.0,0.0007397176208637495
Sarain Boylan,2,0.0,0.0007397176208637495
Diego Velazquez,2,0.0,0.00033170841854029916
Omar Metwally,2,0.0,0.00033170841854029916
Helena Mattsson,2,0.0,0.00029147643654624597
Bridgit Mendler,2,0.0,0.001060389267681114
Michael Dorn,2,0.0,0.00036446629161738587
Todd Graff,2,0.0,0.0010007609232926939
John Buffalo Mailer,2,0.0,0.0025507840360378194
Zach McGowan,2,0.0,0.001153430503740502
Françoise Yip,2,0.0,3.815041739513267e-06
Garvin Cross,2,0.0,3.815041739513267e-06
Reda Kateb,2,0.0,0.002698111923125663
Ángela Molina,2,0.0,0.002698111923125663
Todd Louiso,2,0.0,0.007583799998753107
Stanislav Ianevski,2,0.0,0.0013481492327216916
Amy Locane,2,0.0,0.0006724452563579981
Marina Sirtis,2,0.0,0.0015266194463456706
Karen Pittman,2,0.0,0.0005405468499048771
Mary Catherine Garrison,2,0.0,0.0005405468499048771
Roschdy Zem,2,0.0,4.613257050732433e-06
Natalie Mendoza,2,0.0,0.0006349943205339534
Nathin Butler,2,0.0,8.207508714340185e-05
Razaaq Adoti,2,0.0,8.207508714340185e-05
Danielle Darrieux,2,0.0,0.0003416305582310316
Charles Baker,2,0.0,0.0032031019812112844
Ayla Kell,2,0.0,0.0005855823432816443
George Coe,2,0.0,0.0005855823432816443
Jill St. John,2,0.0,0.00022613175967085914
Cynthia Rhodes,2,0.0,5.077795451359421e-05
Lee Ving,2,0.0,5.077795451359421e-05
Geneviève Lemon,2,0.0,0.0009072353852498526
Jean-Claude Lecas,2,0.0,0.0007701604175842121
Kacey Clarke,2,0.0,0.0006098659887252992
Anna Katarina,2,0.0,0.001868326841827993
Craig Sheffer,2,0.0,0.00029147643654624597
Sakina Jaffrey,2,0.0,0.002133481742863119
Kwesi Ameyaw,2,0.0,0.00423384648424093
Michael J. Burg,2,0.0,0.00423384648424093
Hervé Villechaize,2,0.0,0.002326875195795028
Craig Conway,2,0.0,3.177956087057089e-05
Shauna Macdonald,2,0.0,3.177956087057089e-05
Bob Costas,2,0.0,0.004896725228059895
Allison Miller,2,0.0,0.000459445125683562
Mary Tyler Moore,2,0.0,0.0008403071910812009
Ken Foree,2,0.0,0.0007530408764265417
Rick Fox,2,0.0,0.00027184331984087223
Erin Daniels,2,0.0,0.0004402528632099672
Ellie Kendrick,2,0.0,0.0016086442548999863
Nastassja Kinski,2,0.0,0.0006687539636460147
Molly Parker,2,0.0,4.2322961588627645e-05
Stephanie Sigman,2,0.0,0.0016208973083994928
Eve,2,0.0,0.002034246430620201
Leila Arcieri,2,0.0,0.002034246430620201
Damian Jewan Lee,2,0.0,0.0004604422833592295
Lyndie Greenwood,2,0.0,0.0004840594733042151
Peter Breitmayer,2,0.0,0.0003894358150475474
Darryl Stephens,2,0.0,0.0026841992430798618
Teddy Sears,2,0.0,0.0028826294496161415
Irvin Kershner,2,0.0,0.0003470550931979696
Alan D. Purwin,2,0.0,0.0005723482823867618
George Wendt,2,0.0,0.00048727307011477866
Jonathan Brandis,2,0.0,0.00048727307011477866
Roy Billing,2,0.0,6.233481703724786e-07
Ian Mune,2,0.0,0.0009072353852498526
Angus Sampson,2,0.0,0.00018266375187347533
Cody Linley,2,0.0,0.0012553289844702883
Paulina Gerzon,2,0.0,0.002133481742863119
Annet Mahendru,2,0.0,0.0019069886050289125
April Winchell,2,0.0,0.000191749530254767
Marcia Wallace,2,0.0,0.001195836448309697
Nathaniel Lees,2,0.0,0.004127123791027399
Randy Couture,2,0.0,0.0010855105800241334
Ashley Gerasimovich,2,0.0,0.0005498047636163127
Samantha Barks,2,0.0,0.00024348274348750105
Jennifer Butler,2,0.0,0.0012924253246722613
Rick Rossovich,2,0.0,0.00415570421014266
Jack O'Halloran,2,0.0,7.964910920198396e-05
Terence Hill,2,0.0,7.964910920198396e-05
Valérie Lemercier,2,0.0,1.190969572162387e-06
Matthew McGrory,2,0.0,0.0004402528632099672
Fred Melamed,2,0.0,0.0003894358150475474
Cristián de la Fuente,2,0.0,0.003196655986029252
Conrad Vernon,2,0.0,0.0008691804719785129
Eleanor Bron,2,0.0,0.0011607230872551027
Bob Marley,2,0.0,0.0010123457832673858
David Della Rocco,2,0.0,0.0010123457832673858
Stephen Au,2,0.0,3.815693490430579e-06
Sydney Penny,2,0.0,0.0022613830379257104
Ben Browder,2,0.0,0.00030243007428098383
Olesya Rulin,2,0.0,0.0009401758554089031
John Ralston,2,0.0,9.038526340510077e-06
Justin Edward Seale,2,0.0,9.038526340510077e-06
Rex Baker,2,0.0,0.0003168316966020831
Travis Aaron Wade,2,0.0,0.0003168316966020831
Jason Cerbone,2,0.0,5.143418863224114e-05
Lil' Wayne,2,0.0,0.0010950058109415904
Alastair Duncan,2,0.0,0.0002530764692556403
Michael J. Pollard,2,0.0,0.0002530764692556403
Miriama Smith,2,0.0,0.004127123791027399
Mélissa Désormeaux-Poulin,2,0.0,0.00012963256510256952
Ransford Doherty,2,0.0,0.007015193618871581
Kiernan Shipka,2,0.0,0.0005762800487350757
James Robinson,2,0.0,7.725062263747953e-05
Mhairi Calvey,2,0.0,7.725062263747953e-05
André Ramiro,2,0.0,4.59776135761072e-06
Fernanda Machado,2,0.0,4.59776135761072e-06
Jessica Mauboy,2,0.0,2.7882772686837172e-08
Magda Szubanski,2,0.0,2.7882772686837172e-08
Danielle von Zerneck,2,0.0,0.00017195934427739
Rosanna DeSoto,2,0.0,0.00017195934427739
Len Cariou,2,0.0,3.47942585384419e-06
Sandy Dennis,2,0.0,3.479425853844191e-06
Derek Wayne Johnson,2,0.0,0.00010642624149167629
Susie Abromeit,2,0.0,0.00010642624149167629
Richard Graham,2,0.0,0.0004900516689630739
Paula Kelly,2,0.0,1.5212147058380048e-05
August Diehl,2,0.0,0.0054467933247186505
Eddie Baroo,2,0.0,0.00013748498400609378
Johnny Walter,2,0.0,0.0009252523477144211
Geoffrey Palmer,2,0.0,0.0005308657199578203
Steve Byers,2,0.0,0.000501337692325593
Emily Podleski,2,0.0,7.472299930048566e-06
Sara-Marie Maltha,2,0.0,0.0007458672727815418
Stellan Skarsgård,2,0.0,0.0007458672727815418
Mark Bazeley,2,0.0,0.0010479784893745025
Maurice Roëves,2,0.0,0.0010479784893745025
Beverly Randolph,2,0.0,4.4498019078442585e-06
Olivia Newton-John,2,0.0,0.0008337582521508426
Mark De Alessandro,2,0.0,5.143418863224114e-05
Gil Bellows,2,0.0,0.002936593152603736
Ahmad Massad,2,0.0,0.00012963256510256952
Rodney Dangerfield,2,0.0,0.0047587612927069275
Erik Estrada,2,0.0,0.002449606845605871
Jud Tylor,2,0.0,0.006786490411059039
Martin Scorsese,2,0.0,0.013338705654691084
Brent Sexton,2,0.0,4.603835782803284e-05
Damian Lewis,2,0.0,4.603835782803284e-05
Sarah Steele,2,0.0,0.0030953365093040735
Azura Skye,2,0.0,0.006134613009164365
John D'Leo,2,0.0,0.0014107327181175052
Jennifer Jones,2,0.0,0.00010058512481427971
Rachel Blakely,2,0.0,3.815041739513267e-06
Richard Norton,2,0.0,3.815041739513267e-06
John Lynch,2,0.0,0.0009341664271937396
Jake Cherry,2,0.0,4.078351790929734e-05
Marin Hinkle,2,0.0,4.078351790929734e-05
Eric Christmas,2,0.0,1.5212147058380048e-05
Brandon Smith,2,0.0,0.0034039938906231812
Rick Dial,2,0.0,0.0034039938906231812
Luis E. Carazo,2,0.0,0.0044417413820112
Dominik García-Lorido,2,0.0,0.0003216184192758521
Wale Ojo,2,0.0,0.0015934051825152072
Jason Dohring,2,0.0,0.0004535121732248706
John Cameron Mitchell,2,0.0,0.0001384747463939852
Miriam Shor,2,0.0,0.0001384747463939852
Ryan Bollman,2,0.0,0.00022617244521978318
Todd Susman,2,0.0,0.00022617244521978318
Lynne Thigpen,2,0.0,0.00021675817780103545
Polly Noonan,2,0.0,0.00021675817780103545
Frederick Weller,2,0.0,0.0007435330975234358
Kenneth Mars,2,0.0,2.456602833014811e-06
Ted Cassidy,2,0.0,2.456602833014811e-06
George Chakiris,2,0.0,8.45216866221402e-06
Jay Leno,2,0.0,0.0006488714433676664
Shiree Nelson,2,0.0,0.0009252523477144211
Elijah Kelley,2,0.0,0.00032047175090466106
Charles Halford,2,0.0,0.001007272602234928
Matt Ryan,2,0.0,0.001007272602234928
Paul Popplewell,2,0.0,0.00042382190374836836
Marc Singer,2,0.0,0.0001466257862886181
Kendrick Cross,2,0.0,0.0011437107849420613
Sammy Nagi Njuguna,2,0.0,0.0011437107849420613
Mélanie Doutey,2,0.0,5.643567551884408e-06
Nathalie Baye,2,0.0,5.643567551884408e-06
Ji-hyun Jun,2,0.0,0.00033249901869265717
Diane Ladd,2,0.0,0.0007764806058717757
Ritchie Montgomery,2,0.0,0.0007764806058717757
Abby Mukiibi Nkaaga,2,0.0,0.001766944205745913
Tamara Glynn,2,0.0,0.00023288074491011724
John Bell,2,0.0,0.0018596987593340704
Sean Cook,2,0.0,0.0014042049983359428
Rachel Crow,2,0.0,3.3236367921730434e-05
Rachel Ticotin,2,0.0,0.0005280380469014946
Mo Gallini,2,0.0,0.003252131498346831
Blake Ritson,2,0.0,9.417587238722093e-05
Leslie Carlson,2,0.0,2.1482067955978835e-05
Reiner Schwarz,2,0.0,2.1482067955978835e-05
Li Jun Li,2,0.0,0.004127123791027399
Shawn Parsons,2,0.0,0.004127123791027399
Michel Simon,2,0.0,6.82028310475471e-05
Trieu Tran,2,0.0,0.0005153607370555266
Johnny Nguyen,2,0.0,9.42855972592376e-06
Nathan Jones,2,0.0,9.42855972592376e-06
Bryan Dick,2,0.0,0.00042382190374836836
Rita Davies,2,0.0,0.0016294931602073423
Wayne Brady,2,0.0,3.541294357162595e-06
Nicholas Bell,2,0.0,0.0010534108788256948
Tony Danza,2,0.0,0.008035873139369116
John Hillerman,2,0.0,0.0015234849240628931
Avery Schreiber,2,0.0,1.3587263501715504e-05
Stephen Macht,2,0.0,1.3587263501715504e-05
Claudia Ferri,2,0.0,0.0009601929979096615
Luke Kirby,2,0.0,0.0009601929979096615
Jo Prestia,2,0.0,1.2271394047186277e-06
Madhavan,2,0.0,0.00023349052027245342
David Dastmalchian,2,0.0,0.0011826473843628879
Cree Kelly,2,0.0,0.00014565182509230576
Mike Eshaq,2,0.0,0.00014565182509230576
Ron Silver,2,0.0,0.0009879941203427317
Catherine Bell,2,0.0,0.0006010104227787944
Robert Wahlberg,2,0.0,0.0012204342214730101
Jemima Rooper,2,0.0,0.0020641196268545428
Currie Graham,2,0.0,0.0002826221688422869
Dylan Schombing,2,0.0,0.0002826221688422869
Niketa Calame,2,0.0,0.003125790233236723
Melissa Sturm,2,0.0,0.0004527902852429454
Alfred Enoch,2,0.0,0.002252855517276183
Seth Gabel,2,0.0,0.003159503636325601
Jeffrey Garcia,2,0.0,3.3236367921730434e-05
Adam Butcher,2,0.0,0.00020176915835536032
Colin Farrell,2,0.0,0.00042382190374836836
Jessica Chastain,2,0.0,0.00042382190374836836
George Voskovec,2,0.0,3.387188060393847e-07
Prateik,2,0.0,1.0758791549177538e-05
Sumalee Montano,2,0.0,0.003853152495897313
Parminder Nagra,2,0.0,0.0005115408277928807
Eva Marcille,2,0.0,3.541294357162595e-06
Jennifer Rubin,2,0.0,3.632737300146295e-05
John Saxon,2,0.0,3.632737300146295e-05
Hugo Stiglitz,2,0.0,3.4191644161187754e-05
Jessica Lindsey,2,0.0,3.4191644161187754e-05
Victor Mature,2,0.0,0.000616413030467181
Catherine Schell,2,0.0,5.724716775933634e-05
Paul Lukas,2,0.0,9.351536882406046e-05
Robert J. Wilke,2,0.0,9.351536882406046e-05
Gloria Sandoval,2,0.0,3.9966536359482795e-08
Richard Cabral,2,0.0,3.9966536359482795e-08
Jorja Fox,2,0.0,0.001514878656660297
Garrett Ryan,2,0.0,0.0006488217001868671
James Lafferty,2,0.0,0.0006488217001868671
Casper Martinez,2,0.0,2.5510599588263104e-05
Shane Meadows,2,0.0,0.002480436082048706
Rie Miyazawa,2,0.0,3.100793275591636e-06
Tom Burlinson,2,0.0,0.0002495223990877092
Tony Bonner,2,0.0,0.0002495223990877092
Alice Playten,2,0.0,0.0007357305563827478
Constance Shulman,2,0.0,0.0007357305563827478
John Beasley,2,0.0,9.711917742448076e-05
June Carter Cash,2,0.0,9.711917742448076e-05
Chrystale Wilson,2,0.0,0.0011683885883879861
Edwin Hodge,2,0.0,4.5118855988767454e-05
Perdita Weeks,2,0.0,4.5118855988767454e-05
Cameron Mills,2,0.0,0.000797047363986968
Gene Tierney,2,0.0,0.0005430034689784805
Lindsay Wagner,2,0.0,0.003055029544502517
Persis Khambatta,2,0.0,0.003055029544502517
Peter Mark Richman,2,0.0,5.623586292189474e-05
Amiah Miller,2,0.0,0.0011265957026876895
Daren Kagasoff,2,0.0,0.001314442947901062
John Topor,2,0.0,0.00038401259007438647
Jenna Elfman,2,0.0,0.0011092454579580196
Brian Anthony Wilson,2,0.0,0.0014722300438753592
Lotte Verbeek,2,0.0,0.0022051232696785987
Penny Balfour,2,0.0,5.020408667046305e-05
Panchito Gómez,2,0.0,2.5510599588263104e-05
Rachel Korine,2,0.0,0.005463062854074315
Daniel Giménez Cacho,2,0.0,3.018331584802685e-06
María Aura,2,0.0,3.018331584802685e-06
Peter Serafinowicz,2,0.0,0.0007195150664377446
Miriam Colon,2,0.0,0.003442773100344122
Ellie Cornell,2,0.0,0.0001515044289628384
Kathleen Kinmont,2,0.0,0.0001515044289628384
Clayton Rohner,2,0.0,0.00037810394835484487
Jamie Draven,2,0.0,0.0009740676861862215
William Schallert,2,0.0,0.0002677240098983447
Andrew Airlie,2,0.0,7.780415089167807e-05
Ryan Robbins,2,0.0,7.780415089167807e-05
Vanna Bonta,2,0.0,0.0018189581258883176
Finlay Currie,2,0.0,3.161271962742822e-05
Lauren London,2,0.0,0.0003328195358642162
Marina Hands,2,0.0,2.986373080751569e-06
Stéphane Rousseau,2,0.0,2.986373080751569e-06
Nicol Williamson,2,0.0,7.132669985023737e-05
Michael Richards,2,0.0,0.0004382233639094286
Jessica Walter,2,0.0,0.001370123622494154
Claudia Cardinale,2,0.0,4.1081064873184e-06
Jack Elam,2,0.0,4.1081064873184e-06
Jonathan Silverman,2,0.0,0.003856054097583771
Matt Berry,2,0.0,0.0030510490591103643
Scott Reeves,2,0.0,5.623586292189474e-05
Madison Rothschild,2,0.0,0.0002500776441668172
Liz Mullane,2,0.0,0.003757355849246655
Bobby Batson,2,0.0,0.0010912908004325433
Cynthia Barrett,2,0.0,0.0010912908004325433
Marilyn Manson,2,0.0,0.0007422121247767079
Tim Russ,2,0.0,0.0004473512469702726
Winter Ave Zoli,2,0.0,0.0004473512469702726
Kristoffer Polaha,2,0.0,0.00011335422058705864
Darryl Cox,2,0.0,0.0004154841234648116
Lumi Cavazos,2,0.0,0.0004154841234648116
Akshaye Khanna,2,0.0,2.6385139261415444e-06
Darshan Jariwala,2,0.0,2.6385139261415444e-06
Sara Gilbert,2,0.0,0.0026193639545520264
Alice Evans,2,0.0,0.00021412579539976695
Doug Bradley,2,0.0,0.00018077908397255062
Deborah Foreman,2,0.0,0.00037810394835484487
William Sanderson,2,0.0,0.0011915016592834882
Timothy Omundson,2,0.0,0.0003975241722623888
David Adam Flannery,2,0.0,0.0010558470316789452
Cyndi Lauper,2,0.0,0.001601185988520204
Irène Jacob,2,0.0,0.003227497486797025
Tomiwa Edun,2,0.0,0.003227497486797025
Lisa Kay,2,0.0,0.0018349718082931303
Cody Howard,2,0.0,0.0003401264415940375
David Raizor,2,0.0,0.0003401264415940375
Birol Ünel,2,0.0,0.000684704021649079
Joseph Mawle,2,0.0,0.000894981139165867
Takashi Miike,2,0.0,0.0013074050955096002
Dick York,2,0.0,7.681556060278914e-09
Elizabeth Montgomery,2,0.0,7.681556060278914e-09
Alan Young,2,0.0,0.000648873763723669
Simon Baker,2,0.0,0.00202322538340762
Olivier Rabourdin,2,0.0,0.0004757335104692285
Rosalind Chao,2,0.0,0.0033680532919248
Bart the Bear,2,0.0,0.0056517553234193664
Bruce Thomas,2,0.0,0.0014252583912309229
Jon Foster,2,0.0,0.0014252583912309229
Amy Brenneman,2,0.0,0.0055075415676905356
Robert Longstreet,2,0.0,0.0011768850338632257
Katherine Helmond,2,0.0,0.0018118052529126159
Jim Siedow,2,0.0,6.904689805567253e-05
Lou Perryman,2,0.0,6.904689805567253e-05
Yayaying Rhatha Phongam,2,0.0,0.0035525780494251
Emmanuelle Bercot,2,0.0,1.1422971112035843e-05
Isild Le Besco,2,0.0,1.1422971112035843e-05
Jack McElhone,2,0.0,0.0028948659470386003
Jacques Gamblin,2,0.0,4.477425369505872e-06
John Stamos,2,0.0,0.0013136019020467118
Katie Leclerc,2,0.0,0.00012999417872061592
William Abadie,2,0.0,0.0007289708776697776
Juan Riedinger,2,0.0,0.007608315544276797
Alex McArthur,2,0.0,0.004756578158946216
Michael Potts,2,0.0,0.004756578158946216
Josh Robert Thompson,2,0.0,0.0007276733134431899
Zahn McClarnon,2,0.0,0.005112425591002919
Michael Brandon,2,0.0,0.0023239484663756813
James Fleet,2,0.0,0.001992198578194742
James Robertson Justice,2,0.0,4.334343784480837e-06
Richard Basehart,2,0.0,4.334343784480837e-06
Indiana Evans,2,0.0,0.00042978869089742414
Kevin Michael Richardson,2,0.0,0.00050636647699514
Peter Spellos,2,0.0,0.00050636647699514
Frank McHugh,2,0.0,6.818924690833234e-10
Josh Stamberg,2,0.0,0.000648873763723669
Adrian Alonso,2,0.0,0.00033730267995271944
Sarah Drew,2,0.0,2.5785448618035896e-05
Rich Pecci,2,0.0,0.002028479288659141
Nick Principe,2,0.0,0.00010796725193000239
Yeong-ae Lee,2,0.0,1.4034419464247183e-06
Artyom Bogucharskiy,2,0.0,0.00026581323057153387
Lyubov Agapova,2,0.0,0.00026581323057153387
Dimple Kapadia,2,0.0,1.6206446646181863e-07
Sana Saeed,2,0.0,1.6206446646181863e-07
Purab Kohli,2,0.0,1.80237460403251e-07
Sameer Ali Khan,2,0.0,1.80237460403251e-07
Jonathan Crombie,2,0.0,0.00013635262189820146
Megan Follows,2,0.0,0.00013635262189820146
Lateef Crowder,2,0.0,0.00033651911670166897
Michael J. Morris,2,0.0,0.00033651911670166897
Kim Ly,2,0.0,0.000808916012728708
Bubba Smith,2,0.0,0.0005049693474335156
Fabian Bolin,2,0.0,6.969042517602314e-05
Matias Varela,2,0.0,6.969042517602314e-05
Rawiri Paratene,2,0.0,3.3370868697511725e-05
Tammy Davis,2,0.0,3.3370868697511725e-05
Paresh Rawal,2,0.0,4.907603681428254e-07
Kathleen Munroe,2,0.0,0.0007011857376644086
Catherine Lambert,2,0.0,0.0099256179686333
Cornel Wilde,2,0.0,1.2123636876508166e-05
Gloria Grahame,2,0.0,1.2123636876508166e-05
Marcus Lyle Brown,2,0.0,0.0026689274159897042
David A Cole,2,0.0,0.0003257522002553836
Harold Gould,2,0.0,0.0003397795966154581
Adam Hicks,2,0.0,8.497334461537428e-05
Katy Jurado,2,0.0,1.4140703608127114e-06
Jeanne Crain,2,0.0,6.818924690833234e-10
Juan Fernández,2,0.0,0.0015969743855672295
Meg Foster,2,0.0,1.3269770577725451e-05
Gordon Jackson,2,0.0,0.0008904333588941513
Armin Shimerman,2,0.0,0.00036051904467477837
Marlee Matlin,2,0.0,0.00036051904467477837
DJ Pooh,2,0.0,3.687554424597299e-05
Dr. Dre,2,0.0,3.687554424597299e-05
Thelma Ritter,2,0.0,6.207128493063372e-06
Peter Appel,2,0.0,0.00044223116420695567
William Hickey,2,0.0,0.00044223116420695567
Fernando Cayo,2,0.0,0.0005640914150428055
Ashley Rickards,2,0.0,5.778243376768472e-05
Gabriel Iglesias,2,0.0,5.778243376768472e-05
Philippe Noiret,2,0.0,4.5211258846092094e-05
Kathryn Joosten,2,0.0,0.0035745760209627197
Amanda Redman,2,0.0,0.0021216975826782343
James Fox,2,0.0,0.0021216975826782343
Charlie Cox,2,0.0,0.00022337886557213148
Royce Johnson,2,0.0,0.00022337886557213154
Jodi Benson,2,0.0,0.0033536845478424797
Sam Lloyd,2,0.0,0.0033536845478424797
Derek Jeter,2,0.0,0.0061232180390245776
Amy Hill,2,0.0,0.0018005715758540092
Alan Taylor,2,0.0,0.0001021978519679625
Benjamin Fletcher,2,0.0,0.0001021978519679625
Aaron Hughes,2,0.0,0.001465847305266866
Anna Gunn,2,0.0,0.003915719223729458
